id	smiles	MQN	Emol	Ekat	HOMO	LUMO	I	n
mol3958	CC1(CN1C1=NC=C(O1)C#C)C=C	[10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 13, 4, 1, 1, 6, 2, 0, 2, 4, 3, 0, 0, 0, 0, 3, 2, 0, 0, 4, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-571,030065	-570,7565533	-0,18446	-0,05846	0,2735117	4,14
mol3959	C=CCC1OC1C1ON=CNC1=C	[9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 13, 3, 2, 0, 8, 1, 0, 3, 6, 4, 1, 1, 0, 0, 2, 2, 0, 0, 5, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-609,3204864	-609,0429922	-0,18062	-0,04555	0,2774942	4,47
mol3960	C=C1CCC2OC(CC=O)C1O2	[9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12, 2, 2, 0, 9, 0, 0, 2, 6, 3, 0, 0, 0, 0, 2, 2, 0, 0, 4, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 2]	-575,1726244	-574,8763845	-0,20446	-0,07234	0,2962399	4,3
mol3961	CC1=CC(=N)N(CC1(C)C=O)C=N	[9, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 13, 4, 3, 0, 5, 1, 0, 2, 5, 4, 2, 2, 0, 0, 5, 2, 0, 0, 2, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-589,5685019	-589,2799128	-0,19441	-0,09192	0,2885891	3,96
mol3962	CC1C=NN=CC=C(C)CC2CN12	[10, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 13, 2, 0, 0, 9, 3, 0, 0, 3, 3, 0, 0, 0, 0, 2, 0, 0, 0, 7, 4, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1]	-553,5318227	-553,2503129	-0,19413	-0,06655	0,2815098	4,11
mol3963	NC1=C(SN2CC(=C)CN=C12)C#N	[8, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 13, 2, 1, 1, 8, 2, 0, 0, 4, 4, 2, 1, 0, 0, 3, 1, 0, 0, 4, 5, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1]	-926,0586086	-925,79993	-0,16916	-0,07794	0,2586786	3,68
mol3964	CCC1CC2C1OC=CC2(O)CN	[10, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 13, 5, 0, 0, 8, 1, 0, 2, 5, 3, 3, 2, 0, 0, 3, 2, 0, 0, 4, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1]	-595,7554435	-595,4812976	-0,18286	-0,01292	0,2741459	4,8
mol3965	CCC=NN1C(=N)C(CN)N=C1C	[8, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 13, 6, 2, 0, 4, 1, 0, 3, 5, 5, 3, 2, 0, 0, 4, 4, 0, 0, 1, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-586,9264534	-586,6553234	-0,18284	-0,06532	0,27113	4
mol3966	CNCCC(=C)OC1CC(C)(N)C1	[10, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 13, 8, 1, 0, 4, 0, 0, 5, 4, 3, 3, 2, 0, 0, 4, 4, 1, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	-577,0768165	-576,8155018	-0,17581	0,0015	0,2613147	4,74
mol3967	CC=CCC(=CNN)C(=N)NN=C	[8, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 13, 8, 4, 0, 0, 0, 0, 5, 5, 5, 5, 4, 0, 0, 4, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-586,8513576	-586,5840537	-0,17856	-0,04753	0,2673039	4,2
mol3968	ON=CN1CC(=N)NC2CC1C2	[7, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 12, 2, 2, 0, 9, 0, 0, 1, 6, 5, 3, 3, 0, 0, 2, 2, 0, 0, 4, 4, 0, 0, 1, 0, 0, 2, 0, 0, 0, 8, 9]	-567,4770236	-567,2180447	-0,16079	-0,01612	0,2589789	4,64
mol3969	CC1NC(=N)CN=CN(C=N)C=C1	[8, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 13, 2, 2, 0, 7, 2, 0, 1, 5, 5, 3, 3, 0, 0, 3, 1, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	-585,6981438	-585,4049954	-0,20223	-0,07565	0,2931484	4,2
mol3970	CC=CC1NC1(C)C(=O)C(=O)C=C	[10, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 13, 6, 4, 0, 3, 0, 0, 4, 5, 3, 1, 1, 0, 0, 5, 3, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-593,331109	-593,0520567	-0,19044	-0,12287	0,2790523	3,33
mol3971	COC(=N)N1CCCCC1=C	[8, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 11, 3, 2, 0, 6, 0, 0, 0, 4, 3, 1, 1, 0, 0, 3, 1, 1, 0, 4, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-497,4015849	-497,1293749	-0,17438	-0,01957	0,27221	4,77
mol3972	CC1=CCC2C3C=NN=CC23C1	[10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 12, 1, 0, 0, 10, 3, 0, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 7, 3, 1, 1, 0, 0, 2, 0, 0, 0, 0, 3, 2]	-497,1237079	-496,837886	-0,18225	-0,07389	0,2858219	4,29
mol3973	CC(=O)CC(O)C1NC1CC#C	[9, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 12, 7, 1, 1, 3, 0, 0, 4, 5, 3, 2, 2, 0, 0, 4, 3, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-555,2378851	-554,9448801	-0,19377	-0,05049	0,293005	4,65
mol3974	CCC1=CC(=NS1)C(C)=NOC=O	[8, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 13, 6, 2, 0, 3, 2, 0, 4, 6, 4, 0, 0, 0, 0, 3, 4, 1, 0, 3, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-968,1899346	-967,8818411	-0,22027	-0,09055	0,3080935	4,15
mol3975	CN1N=C2CN3CC(C3)CC2=C1O	[9, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 13, 2, 0, 0, 11, 2, 0, 0, 5, 4, 1, 1, 0, 0, 2, 0, 0, 0, 5, 6, 0, 0, 1, 1, 0, 2, 0, 0, 0, 8, 9]	-589,5461467	-589,2853373	-0,16376	0,00183	0,2608094	4,89
mol3976	CC(O)C12NCC1(N)CC=C2CN	[9, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 13, 6, 0, 0, 7, 1, 0, 2, 5, 4, 6, 4, 0, 0, 4, 1, 1, 0, 4, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 2, 1]	-591,924722	-591,6597383	-0,17468	-0,00903	0,2649837	4,71
mol3977	CC=NOC1CC1CN1CC1C#N	[9, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 13, 6, 1, 1, 6, 0, 0, 4, 5, 4, 0, 0, 0, 0, 2, 5, 0, 0, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-589,4355586	-589,1402966	-0,20591	-0,03873	0,295262	4,71
mol3978	CCC1=C(CC2CO2)C(=CO)C=N1	[10, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 13, 5, 1, 0, 6, 2, 0, 3, 5, 3, 1, 1, 0, 0, 2, 3, 0, 0, 4, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-593,3638345	-593,0883737	-0,18108	-0,08195	0,2754608	3,92
mol3979	CC=CC=C(CCCC(C)=C)C#N	[12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 8, 3, 1, 0, 0, 0, 5, 1, 1, 0, 0, 0, 0, 4, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-521,558784	-521,275873	-0,2072	-0,09557	0,282911	3,58
mol3980	CCC1N=C(NC(=O)C1(C)O)C#C	[9, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 13, 5, 1, 1, 5, 1, 0, 1, 6, 4, 2, 2, 0, 0, 5, 2, 0, 0, 2, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-609,3996623	-609,0947633	-0,20655	-0,09266	0,304899	4,23
mol3981	CCOC1(C=C)C(=O)N2N=CN=C12	[8, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 13, 4, 2, 0, 6, 2, 0, 3, 7, 5, 0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 2, 1]	-624,2116023	-623,8774277	-0,23426	-0,09395	0,3341746	4,63
mol3982	CC(C)C(=N)NC(=C)C1CNN=C1	[9, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 13, 6, 2, 0, 4, 1, 0, 3, 4, 4, 3, 3, 0, 0, 4, 1, 3, 0, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-570,8832112	-570,6162733	-0,17161	-0,04744	0,2669379	4,28
mol3983	CCN(CC12CC(C1)OCC2)C=O	[10, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 13, 5, 1, 0, 8, 0, 0, 4, 5, 3, 0, 0, 0, 0, 2, 3, 1, 0, 5, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 7, 8]	-595,7785489	-595,4887273	-0,19866	-0,01237	0,2898216	5,02
mol3984	CC12CN1C1C(CC1C=C)CC2O	[11, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 13, 3, 1, 0, 11, 0, 0, 1, 3, 2, 1, 1, 0, 0, 3, 1, 0, 0, 3, 5, 1, 1, 1, 0, 1, 0, 0, 0, 0, 4, 2]	-558,6005806	-558,3182486	-0,19106	-0,02413	0,282332	4,75
mol3985	CC1CC2CC2(CN)C2CC12N	[10, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 12, 4, 0, 0, 10, 0, 0, 1, 2, 2, 4, 2, 0, 0, 3, 1, 0, 0, 3, 3, 2, 2, 0, 0, 1, 0, 0, 0, 0, 4, 2]	-500,7352865	-500,4593776	-0,18255	0,02783	0,2759089	5,4
mol3986	CN1CC2(C)C=CC1(C)C2=C(C)C	[12, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 13, 5, 1, 0, 7, 1, 0, 0, 1, 1, 0, 0, 0, 0, 5, 0, 1, 0, 3, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 3, 2]	-522,7478789	-522,4872107	-0,16183	-0,02086	0,2606682	4,61
mol3987	CN1C2CNC(CN)C(N)C1C2O	[8, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 13, 5, 0, 0, 9, 0, 0, 1, 6, 5, 6, 4, 0, 0, 4, 1, 0, 0, 2, 6, 0, 0, 1, 0, 0, 2, 0, 0, 0, 8, 9]	-609,1501376	-608,9050617	-0,15681	0,01902	0,2450759	4,79
mol3988	C=CC12CC(CN1)CC1=C2SC=N1	[10, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 13, 1, 1, 0, 11, 2, 0, 1, 2, 2, 1, 1, 0, 0, 1, 1, 0, 0, 7, 3, 1, 0, 0, 2, 1, 0, 0, 0, 0, 5, 3]	-895,2126233	-894,9392315	-0,17839	-0,053	0,2733918	4,29
mol3989	CC1=NOC2(CC2CO)CC(=C)C1	[10, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 13, 3, 1, 0, 9, 1, 0, 1, 5, 3, 1, 1, 0, 0, 3, 1, 0, 0, 5, 3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]	-594,4931067	-594,2054406	-0,19351	-0,03535	0,2876661	4,71
mol3990	C=C1OC=CC2OC3(CC3)ON=C12	[9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 13, 0, 1, 0, 12, 2, 0, 0, 7, 4, 0, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 1, 0, 0, 2, 0, 0, 0, 0, 3, 1]	-627,8863393	-627,6058613	-0,18779	-0,1114	0,280478	3,56
mol3991	CNC1=C(O)ON=C1C1OC=CO1	[7, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 13, 4, 0, 0, 7, 3, 0, 2, 10, 6, 2, 2, 0, 0, 2, 1, 0, 0, 6, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]	-681,1547382	-680,8783322	-0,17575	-0,04331	0,276406	4,54
mol3992	CC(=O)C(=NO)C1CCC1O	[7, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 11, 5, 2, 0, 4, 0, 0, 2, 7, 4, 2, 2, 0, 0, 4, 1, 2, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	-553,1057287	-552,8035107	-0,20256	-0,10692	0,302218	4,01
mol3993	NC12CN3CC1CC2COCC3	[9, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 12, 1, 0, 0, 13, 0, 0, 0, 4, 3, 2, 1, 0, 0, 1, 0, 0, 0, 7, 3, 1, 0, 1, 1, 0, 0, 1, 0, 0, 5, 4]	-536,5918709	-536,3360563	-0,15719	0,02014	0,2558146	5,1
mol3994	CC1OCC1(CN)C(=O)N(O)C=O	[7, 0, 0, 0, 0, 0, 0, 2, 0, 3, 1, 13, 7, 2, 0, 4, 0, 0, 3, 10, 6, 3, 2, 0, 0, 5, 2, 2, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	-683,5804545	-683,2843657	-0,19994	-0,06856	0,2960888	4,4
mol3995	CC1C2C(N)C3CC1(O)C1N3C21C	[10, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 13, 4, 0, 0, 12, 0, 0, 0, 4, 3, 3, 2, 0, 0, 4, 0, 0, 0, 1, 6, 2, 1, 0, 3, 0, 0, 0, 0, 0, 6, 6]	-574,7277432	-574,4483856	-0,18394	0,01694	0,2793576	5,33
mol3996	CC1OC(OC=C)C(C)(C)S1(=O)=O	[8, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 13, 5, 3, 0, 5, 0, 0, 2, 8, 4, 0, 0, 0, 0, 6, 2, 0, 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-1011,441205	-1011,137304	-0,21277	-0,02529	0,303901	5,03
mol3997	CNN=CN(CC#CC#C)N1CC1	[9, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 13, 7, 1, 2, 3, 0, 0, 4, 4, 4, 1, 1, 0, 0, 2, 7, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-568,2792863	-568,0312212	-0,15487	-0,05677	0,2480651	3,87
mol3998	CC1CC2NC1C(C)CNC2C#C	[11, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 13, 3, 0, 1, 10, 0, 0, 0, 2, 2, 2, 2, 0, 0, 3, 1, 0, 0, 4, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 2]	-538,6845698	-538,4794506	-0,09818	-0,01282	0,2051192	4,07
mol3999	CCOC1=C(CCC#C)C(O)=CS1	[10, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 13, 7, 0, 1, 3, 2, 0, 4, 4, 2, 1, 1, 0, 0, 3, 5, 0, 0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-936,0545264	-935,7939113	-0,16583	-0,02186	0,2606151	4,54
mol4000	CNC1C2C3CCC(=C)C2CC13C	[12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 3, 1, 0, 11, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 3, 5, 1, 0, 1, 2, 1, 0, 0, 0, 0, 6, 7]	-522,6379938	-522,3732173	-0,17607	-0,00661	0,2647765	4,72
mol4001	CC1C2C3C4OC1C4C1(N)CC1N23	[10, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 13, 2, 0, 0, 15, 0, 0, 0, 4, 3, 2, 1, 0, 0, 2, 0, 0, 0, 2, 8, 1, 2, 1, 0, 3, 0, 0, 0, 0, 10, 10]	-573,4608426	-573,1979081	-0,16647	0,01448	0,2629345	5,09
mol4002	NCC1(N)C2NC3CNC2(C#C)C13	[9, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 13, 4, 0, 1, 10, 0, 0, 1, 4, 4, 6, 4, 0, 0, 3, 2, 0, 0, 3, 3, 2, 0, 1, 3, 0, 0, 0, 0, 0, 6, 7]	-569,5990751	-569,3457858	-0,16598	-0,00724	0,2532893	4,54
mol4003	CC12OCC3CC(O)(C#N)C1C2N3	[9, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 13, 3, 0, 1, 11, 0, 0, 0, 6, 4, 2, 2, 0, 0, 3, 1, 0, 0, 4, 3, 2, 1, 0, 0, 2, 0, 0, 0, 0, 5, 4]	-609,3874049	-609,0985262	-0,18724	-0,02495	0,2888787	4,97
mol4004	CCOC1(CC(O)CC1CN)C#C	[10, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 13, 7, 0, 1, 5, 0, 0, 3, 5, 3, 3, 2, 0, 0, 4, 4, 0, 0, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-595,711696	-595,4210043	-0,18788	-0,02109	0,2906917	5,07
mol4005	CC#CC1(NCC=CC1C)C=NN	[10, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 13, 5, 1, 1, 5, 1, 0, 1, 3, 3, 3, 2, 0, 0, 3, 4, 0, 0, 4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-553,5682595	-553,2963388	-0,17818	-0,03131	0,2719207	4,55
mol4006	CNC(CO)C(C)(C=O)C=NO	[7, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 12, 9, 2, 0, 0, 0, 0, 5, 8, 5, 3, 3, 0, 0, 5, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-609,5957602	-609,3053492	-0,19683	-0,07196	0,290411	4,25
mol4007	CC1(N)C(O)COC1C1=NSC=C1	[8, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 13, 4, 0, 0, 8, 2, 0, 1, 6, 4, 3, 2, 0, 0, 3, 0, 0, 0, 6, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]	-969,4006397	-969,110646	-0,19369	-0,06714	0,2899937	4,34
mol4008	CNC1C2C(N)CNC(=O)C12OC	[8, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 13, 5, 1, 0, 8, 0, 0, 2, 7, 5, 4, 3, 0, 0, 4, 2, 0, 0, 2, 4, 1, 1, 0, 0, 1, 0, 0, 0, 0, 2, 1]	-627,8387161	-627,5798377	-0,16488	-0,02466	0,2588784	4,47
mol4009	CC1ON=COC(=O)CC(C)=C1	[8, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 12, 2, 1, 0, 7, 2, 0, 0, 7, 4, 0, 0, 0, 0, 3, 0, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	-591,1706404	-590,856668	-0,2055	-0,06705	0,3139724	4,84
mol4010	CC12CCCN=CN1CC2(N)C#C	[10, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 13, 3, 0, 1, 9, 1, 0, 0, 3, 3, 2, 1, 0, 0, 3, 1, 0, 0, 6, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1]	-553,5838468	-553,30157	-0,18747	-0,02651	0,2822768	4,77
mol4011	CCC(CN)(C=NO)C1(N)COC1	[8, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 13, 8, 1, 0, 4, 0, 0, 4, 7, 5, 5, 3, 0, 0, 4, 4, 0, 1, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	-628,9622162	-628,6896357	-0,18427	-0,03269	0,2725805	4,47
mol4012	CC1CCCOC1(C#N)C1(O)CC1	[10, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 13, 4, 0, 1, 9, 0, 0, 1, 5, 3, 1, 1, 0, 0, 3, 1, 0, 0, 6, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-594,5493028	-594,2332612	-0,20439	-0,02493	0,3160416	5,48
mol4013	NCC1C=CC23CC(CNC2)NC13	[10, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 13, 2, 0, 0, 12, 1, 0, 1, 3, 3, 4, 3, 0, 0, 1, 1, 0, 0, 7, 3, 1, 0, 0, 2, 1, 0, 0, 0, 0, 4, 3]	-554,8578982	-554,5994061	-0,16788	-0,02475	0,2584921	4,41
mol4014	CN1NC(=NC=C)C2=COCC12C	[9, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 13, 3, 2, 0, 8, 1, 0, 1, 5, 4, 1, 1, 0, 0, 3, 2, 0, 0, 4, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1]	-589,4928087	-589,2399836	-0,16636	-0,07396	0,2528251	3,61
mol4015	CC(N)C(C)NC1=NNC(CN)=C1	[8, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 13, 8, 0, 0, 3, 2, 0, 4, 5, 5, 6, 4, 0, 0, 4, 2, 2, 0, 3, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-588,1520261	-587,9105567	-0,14449	0,00553	0,2414694	4,68
mol4016	CC=CC1ON=C(C)C(C=O)C1=C	[10, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 13, 4, 3, 0, 5, 1, 0, 2, 5, 3, 0, 0, 0, 0, 4, 3, 0, 0, 2, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-593,3081367	-593,0175237	-0,20016	-0,08032	0,290613	4,09
mol4017	COC(=C)C1C2CC2CC11CC1	[11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 3, 1, 0, 10, 0, 0, 2, 2, 1, 0, 0, 0, 0, 2, 1, 1, 0, 4, 3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 3, 1]	-503,3278647	-503,0394602	-0,19134	-0,0004	0,2884045	5,24
mol4018	CC1(CO)C=CC(N)=CC(=O)C1=C	[10, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 13, 4, 2, 0, 5, 2, 0, 1, 5, 3, 3, 2, 0, 0, 5, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	-593,365456	-593,0901215	-0,17565	-0,09364	0,2753345	3,83
mol4019	CC1(C)CCC2=C(N)C=NN12	[8, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 11, 3, 0, 0, 7, 2, 0, 0, 3, 3, 2, 1, 0, 0, 3, 0, 0, 0, 4, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1]	-476,369019	-476,1084401	-0,15517	0,00336	0,2605789	5,03
mol4020	CC12CC(N)(C1)C1CC2C2NC12	[10, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 12, 2, 0, 0, 13, 0, 0, 0, 2, 2, 3, 2, 0, 0, 2, 0, 0, 0, 4, 4, 2, 1, 1, 1, 2, 0, 0, 0, 0, 9, 9]	-499,4917279	-499,2235169	-0,17461	0,02016	0,268211	5,2
mol4021	CNC1C(C)C2C=CC(=O)NC12	[9, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 12, 3, 1, 0, 8, 1, 0, 1, 4, 3, 2, 2, 0, 0, 3, 1, 0, 0, 3, 5, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1]	-535,4717596	-535,2011032	-0,17469	-0,06481	0,2706564	4,11
mol4022	CC(OCC(C)(C)N)C(N)C(N)=N	[8, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 13, 11, 1, 0, 0, 0, 0, 5, 6, 5, 7, 4, 0, 0, 7, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-610,4009703	-610,1208848	-0,19505	-0,00691	0,2800855	4,87
mol4023	CC1C2C(OC(=O)C1O)C2(O)CN	[8, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 13, 5, 1, 0, 8, 0, 0, 1, 9, 5, 4, 3, 0, 0, 5, 1, 0, 0, 1, 5, 1, 1, 0, 0, 1, 0, 0, 0, 0, 2, 1]	-667,5827528	-667,2876654	-0,19714	-0,03986	0,2950874	4,81
mol4024	CN=C1N=C(C)N2CCC=CC2=N1	[9, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 13, 2, 1, 0, 7, 4, 0, 0, 4, 4, 0, 0, 0, 0, 2, 1, 0, 0, 6, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 1]	-568,5269152	-568,2599379	-0,17607	-0,08936	0,2669773	3,65
mol4025	CCC1(C)CC(C)(O)C(N1)C=C	[10, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 12, 6, 1, 0, 5, 0, 0, 2, 3, 2, 2, 2, 0, 0, 5, 2, 0, 0, 2, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-521,8191253	-521,5444514	-0,16897	-0,01728	0,2746739	4,94
mol4026	CC1=C(CC#N)CCNCC(=N)N1	[9, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 13, 3, 1, 1, 7, 1, 0, 1, 4, 4, 3, 3, 0, 0, 3, 2, 0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	-569,694349	-569,4210232	-0,18253	-0,04633	0,2733258	4,32
mol4027	NC(C=CC#C)C12CC(CNC1)N2	[10, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 13, 4, 1, 1, 8, 0, 0, 2, 3, 3, 4, 3, 0, 0, 2, 3, 1, 0, 5, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 7, 8]	-553,5585479	-553,2929855	-0,17428	-0,06741	0,2655624	3,94
mol4028	CC12CCCC3C1N3C1CC1C2=O	[11, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 13, 1, 1, 0, 14, 0, 0, 0, 3, 2, 0, 0, 0, 0, 2, 0, 0, 0, 4, 6, 1, 2, 0, 0, 2, 0, 0, 0, 0, 6, 4]	-557,4594678	-557,186127	-0,17738	-0,05484	0,2733408	4,28
mol4029	C1CC2(CC3CON=CC2CO3)N1	[9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 13, 0, 0, 0, 14, 1, 0, 0, 6, 4, 1, 1, 0, 0, 0, 0, 0, 0, 10, 2, 1, 0, 1, 0, 1, 0, 2, 0, 0, 10, 11]	-610,4932646	-610,2167333	-0,17994	-0,07332	0,2765313	4,08
mol4030	CC(C)CC(O)C(=C)CC(N)C#C	[11, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 10, 1, 1, 0, 0, 0, 5, 3, 2, 3, 2, 0, 0, 6, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-559,8040141	-559,5090613	-0,19644	-0,04361	0,2949528	4,76
