id	smiles	Carbon	Fluorine	Chlorine	Bromine	Iodine	Sulfur	Phosphorous	Acyclic nitrogen	Cyclic nitrogen	Acyclic oxygen	Cyclic oxygen	Heavy atoms	Acyclic single bonds	Acyclic double bonds	Acyclic triple bonds	Cyclic single bonds	Cyclic double bonds	Cyclic triple bonds	Rotable bonds	H-bond acceptor sites	H-bond acceptor atoms	H-bond donor sites	H-bond donor atoms	Negative charges	Positive charges	Acyclic single valent nodes	Acyclic divalent nodes	Acyclic trivalent nodes	Acyclic tetravalent nodes	Cyclic divalent nodes	Cyclic trivalent nodes	Cyclic tetravalent nodes	3-membered rings	4-membered rings	5-membered rings	6-membered rings	7-membered rings	8-membered rings	9-membered rings	>= 10-membered rings	nodes shared by >= 2 rings	edges shared by >= 2 rings	n
mol1441	CC1=C(C#N)C2C(N2N=C)C(=C)C1	10	0	0	0	0	0	0	2	1	0	0	13	3	2	1	7	1	0	1	3	3	0	0	0	0	4	2	0	0	1	6	0	1	0	0	1	0	0	0	0	2	1	4.04
mol1458	CC1CN2C=NC(=O)CC2=C1	8	0	0	0	0	0	0	0	2	1	0	11	1	1	0	8	2	0	0	4	3	0	0	0	0	2	0	0	0	5	4	0	0	0	1	1	0	0	0	0	2	1	4.04
mol1515	C=C(CC=O)C=CC1OC1CC#N	10	0	0	0	0	0	0	1	0	1	1	13	6	3	1	3	0	0	5	5	3	0	0	0	0	3	6	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	4.04
mol1822	CC(N)C(=N)NC(=O)C#CC1CN1	8	0	0	0	0	0	0	3	1	1	0	13	7	2	1	3	0	0	1	6	5	5	4	0	0	4	3	3	0	2	1	0	1	0	0	0	0	0	0	0	0	0	4.04
mol1845	CC1C(C=C)N1N=CC1CC(=O)C1	10	0	0	0	0	0	0	1	1	1	0	13	4	3	0	7	0	0	3	4	3	0	0	0	0	3	3	0	0	2	5	0	1	1	0	0	0	0	0	0	0	0	4.04
mol1937	CCN1CCC2=NCC=CC(=N)N12	9	0	0	0	0	0	0	1	3	0	0	13	2	1	0	9	2	0	1	4	4	1	1	0	0	2	1	0	0	6	4	0	0	0	1	0	1	0	0	0	2	1	4.04
mol2194	CC1=CN(CC(C)(C)C1)C(=N)C#N	10	0	0	0	0	0	0	2	1	0	0	13	5	1	1	5	1	0	0	3	3	1	1	0	0	5	1	1	0	3	2	1	0	0	0	1	0	0	0	0	0	0	4.04
mol2577	CN1C2=CCC(C=C)N2C=NC1=O	9	0	0	0	0	0	0	0	3	1	0	13	2	2	0	8	2	0	1	5	4	0	0	0	0	3	1	0	0	4	5	0	0	0	1	1	0	0	0	0	2	1	4.04
mol2939	CN1OC=C2N(C3CC3)C(=N)N=C12	8	0	0	0	0	0	0	1	3	0	1	13	2	1	0	8	4	0	1	6	5	1	1	0	0	2	0	0	0	5	6	0	1	0	2	0	0	0	0	0	2	1	4.04
mol2999	CCC1C2C=NNC=C2C(=O)N1O	8	0	0	0	0	0	0	0	3	2	0	13	3	1	0	8	2	0	1	7	5	2	2	0	0	3	1	0	0	4	5	0	0	0	1	1	0	0	0	0	2	1	4.04
mol3298	CN1CC(=NN=C1CN)C1CCN1	8	0	0	0	0	0	0	1	4	0	0	13	4	0	0	8	2	0	2	5	5	3	2	0	0	2	1	0	0	6	4	0	0	1	0	1	0	0	0	0	0	0	4.04
mol3746	CC1=CC(C=C)C(=O)NNC1C=O	9	0	0	0	0	0	0	0	2	2	0	13	3	3	0	6	1	0	2	6	4	2	2	0	0	4	2	0	0	3	4	0	0	0	0	0	1	0	0	0	0	0	4.04
mol4528	C1CC2(C1)CN=C1C=CNN=C21	9	0	0	0	0	0	0	0	3	0	0	12	0	0	0	11	3	0	0	3	3	1	1	0	0	0	0	0	0	9	2	1	0	1	1	1	0	0	0	0	3	1	4.04
mol4912	CC1=CC2OC2C=CCC1CN	10	0	0	0	0	0	0	1	0	0	1	12	3	0	0	8	2	0	1	3	2	2	1	0	0	2	1	0	0	5	4	0	1	0	0	0	0	1	0	0	2	1	4.04
mol626	CC12COC(=C)C(O1)C1(CN1)C2=O	9	0	0	0	0	0	0	0	1	1	2	13	1	2	0	12	0	0	0	7	4	1	1	0	0	3	0	0	0	5	3	2	1	0	1	1	0	0	0	0	4	2	4.03
mol647	CC(O)C1=NC(C)=C(C#N)C(=O)O1	8	0	0	0	0	0	0	1	1	2	1	13	5	1	1	3	3	0	1	8	5	1	1	0	0	5	1	1	0	2	4	0	0	0	0	1	0	0	0	0	0	0	4.03
mol1021	COC(CN)C(=C)OC1=NC=CS1	8	0	0	0	0	1	0	1	1	2	0	13	7	1	0	3	2	0	5	6	4	2	1	0	0	3	3	2	0	4	1	0	0	0	1	0	0	0	0	0	0	0	4.03
mol1320	N#CC1=NSC2=C1NC1C=NOC21	7	0	0	0	0	1	0	1	3	0	1	13	1	0	1	10	3	0	0	6	5	1	1	0	0	1	1	0	0	6	5	0	0	0	3	0	0	0	0	0	4	2	4.03
mol1613	COC1=C2C3OC3(C)C(=O)C2=NS1	8	0	0	0	0	1	0	0	1	2	1	13	3	1	0	9	2	0	1	7	4	0	0	0	0	3	1	0	0	3	5	1	1	0	2	0	0	0	0	0	4	2	4.03
mol1625	O=CC(CC(=O)C#C)=CC#C	9	0	0	0	0	0	0	0	0	2	0	11	5	3	2	0	0	0	3	4	2	0	0	0	0	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03
mol1784	CN1C2CC2(N)C23CC2CC=CC13	11	0	0	0	0	0	0	1	1	0	0	13	2	0	0	13	1	0	0	2	2	2	1	0	0	2	0	0	0	5	4	2	2	0	1	1	0	0	0	0	5	3	4.03
mol1825	CCC1C2N(CC)CC(C1=C)C2=O	11	0	0	0	0	0	0	0	1	1	0	13	4	2	0	8	0	0	2	3	2	0	0	0	0	4	2	0	0	1	6	0	0	0	2	0	0	0	0	0	3	2	4.03
mol1853	NC(=S)NOC12CC(O)C1C=CO2	7	0	0	0	0	1	0	2	0	2	1	13	5	1	0	7	1	0	2	8	5	4	3	0	0	3	2	1	0	4	2	1	0	1	1	0	0	0	0	0	2	1	4.03
mol1901	CC1(CC(OC=O)=CC=NN1)C#C	9	0	0	0	0	0	0	0	2	2	0	13	4	1	1	5	2	0	2	6	4	1	1	0	0	3	3	0	0	5	1	1	0	0	0	0	1	0	0	0	0	0	4.03
mol1915	CC1C(O)C=C2NC(=O)NC(=S)N12	7	0	0	0	0	1	0	0	3	2	0	13	2	2	0	9	1	0	0	7	5	3	3	0	0	4	0	0	0	3	6	0	0	0	1	1	0	0	0	0	2	1	4.03
mol2324	CC(=C)C(ONC=O)C#CC=NO	8	0	0	0	0	0	0	2	0	3	0	13	8	3	1	0	0	0	4	8	5	2	2	0	0	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03
mol2362	CC1=NN=CC(O)C2(CNN=C2)C1	8	0	0	0	0	0	0	0	4	1	0	13	2	0	0	9	3	0	0	6	5	2	2	0	0	2	0	0	0	8	2	1	0	0	1	0	1	0	0	0	1	0	4.03
mol3063	CN=C1OC2C(=O)CC2(O)C2CN12	8	0	0	0	0	0	0	1	1	2	1	13	2	2	0	11	0	0	0	8	5	1	1	0	0	3	1	0	0	3	5	1	1	1	0	1	0	0	0	0	4	2	4.03
mol3263	CN(CC1=CNOC1=O)C(C)=NN	7	0	0	0	0	0	0	3	1	1	1	13	6	2	0	3	2	0	2	8	6	3	2	0	0	4	2	2	0	3	2	0	0	0	1	0	0	0	0	0	0	0	4.03
mol3354	CNN=C1NN=C2C1CC1C(C)N21	8	0	0	0	0	0	0	2	3	0	0	13	3	1	0	10	1	0	1	5	5	2	2	0	0	2	2	0	0	3	6	0	1	0	2	0	0	0	0	0	4	2	4.03
mol3543	CC1(C)C2CN1CCC1=C2N=NS1	9	0	0	0	0	1	0	0	3	0	0	13	2	0	0	11	2	0	0	3	3	0	0	0	0	2	0	0	0	6	4	1	0	1	1	0	2	0	0	0	8	9	4.03
mol3591	CCC1(O)CN(C(C)=C)C(=O)C=C1	10	0	0	0	0	0	0	0	1	2	0	13	5	2	0	5	1	0	2	5	3	1	1	0	0	5	1	1	0	3	2	1	0	0	0	1	0	0	0	0	0	0	4.03
mol3640	CC1=C(SN=N1)C1NC2=CON=C12	7	0	0	0	0	1	0	0	4	0	1	13	2	0	0	8	5	0	1	6	5	1	1	0	0	1	0	0	0	7	5	0	0	1	2	0	0	0	0	0	2	1	4.03
mol4317	C=NNC1C2C=CCCC=CC12	10	0	0	0	0	0	0	2	0	0	0	12	2	1	0	8	2	0	2	2	2	1	1	0	0	1	2	0	0	6	3	0	1	0	0	0	0	1	0	0	2	1	4.03
mol4412	CC=C1C2C3NC3C1C(=O)CN2C	10	0	0	0	0	0	0	0	2	1	0	13	2	2	0	11	0	0	0	4	3	1	1	0	0	3	1	0	0	2	7	0	1	0	1	1	0	0	0	0	5	3	4.03
mol4611	C#CC1=CC2=C(C1)ON=C2C#N	9	0	0	0	0	0	0	1	1	0	1	12	2	0	2	6	3	0	0	4	3	0	0	0	0	2	2	0	0	4	4	0	0	0	2	0	0	0	0	0	2	1	4.03
mol4881	C=CC1=CC2N(C1)CC=CCC2=C	12	0	0	0	0	0	0	0	1	0	0	13	1	2	0	9	2	0	1	1	1	0	0	0	0	2	1	0	0	6	4	0	0	0	1	0	1	0	0	0	2	1	4.03
mol27	O=C1C2CNC2CC11OCC=C1	9	0	0	0	0	0	0	0	1	1	1	12	0	1	0	12	1	0	0	5	3	1	1	0	0	1	0	0	0	7	3	1	0	1	2	0	0	0	0	0	3	1	4.02
mol99	CC1(N)C(N)C=C(C(N)CN)C1=C	9	0	0	0	0	0	0	4	0	0	0	13	7	1	0	4	1	0	2	4	4	8	4	0	0	6	1	1	0	1	3	1	0	0	1	0	0	0	0	0	0	0	4.02
mol294	CNN=C1C2CC2N=C(C)N1N=C	8	0	0	0	0	0	0	3	2	0	0	13	4	2	0	7	1	0	2	5	5	1	1	0	0	3	3	0	0	2	5	0	1	0	0	1	0	0	0	0	2	1	4.02
mol452	C=CC(C1CC1)N(C=CC=O)N=C	10	0	0	0	0	0	0	2	0	1	0	13	6	4	0	3	0	0	6	4	3	0	0	0	0	3	5	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	4.02
mol738	CN1CC(C=C)=CNC(=N)OC1=O	8	0	0	0	0	0	0	1	2	1	1	13	2	3	0	7	1	0	1	7	5	2	2	0	0	4	1	0	0	4	4	0	0	0	0	0	0	1	0	0	0	0	4.02
mol1002	CC1(CC=O)CN2CC(C2)(O1)C=O	9	0	0	0	0	0	0	0	1	2	1	13	4	2	0	8	0	0	3	7	4	0	0	0	0	3	3	0	0	4	1	2	0	1	0	2	0	0	0	0	7	8	4.02
mol1008	C=CC12CCN(C1)CC=CN=CN2	10	0	0	0	0	0	0	0	3	0	0	13	1	1	0	10	2	0	1	3	3	1	1	0	0	1	1	0	0	9	1	1	0	0	1	0	0	0	1	0	3	2	4.02
mol1133	C=C(C=O)C1OC2CC3CC2C13	10	0	0	0	0	0	0	0	0	1	1	12	2	2	0	10	0	0	2	4	2	0	0	0	0	2	1	1	0	3	5	0	0	1	3	0	0	0	0	0	6	7	4.02
mol1181	CC(C)(N)C(=O)OC1=NCC(=C)N1	8	0	0	0	0	0	0	1	2	2	0	13	6	2	0	4	1	0	1	7	5	3	2	0	0	5	1	1	1	3	2	0	0	0	1	0	0	0	0	0	0	0	4.02
mol1339	CC(=O)C1(NCC=CCC1=O)C=C	10	0	0	0	0	0	0	0	1	2	0	13	3	3	0	6	1	0	2	5	3	1	1	0	0	4	1	1	0	5	1	1	0	0	0	0	1	0	0	0	0	0	4.02
mol1587	CC=NNCC(C)C1OC1C(C)=O	9	0	0	0	0	0	0	2	0	1	1	13	8	2	0	3	0	0	5	6	4	1	1	0	0	4	4	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	4.02
mol1619	CN(C)C1C2C=C(C)C(C2=C)C1=O	11	0	0	0	0	0	0	1	0	1	0	13	4	2	0	7	1	0	1	3	2	0	0	0	0	5	0	1	0	1	6	0	0	0	2	0	0	0	0	0	3	2	4.02
mol1641	NN=C(CC1C2CCC=NN12)C#C	9	0	0	0	0	0	0	2	2	0	0	13	4	1	1	7	1	0	2	4	4	2	1	0	0	2	3	1	0	4	3	0	1	0	0	1	0	0	0	0	2	1	4.02
mol1643	CNCCOC1=NC(=N)OC1=O	6	0	0	0	0	0	0	2	1	2	1	12	5	2	0	4	1	0	3	9	6	2	2	0	0	3	4	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	4.02
mol1761	CC1C2N1C(C)C(=O)OC=C2C=C	10	0	0	0	0	0	0	0	1	1	1	13	3	2	0	8	1	0	1	5	3	0	0	0	0	4	1	0	0	2	6	0	1	0	0	0	1	0	0	0	2	1	4.02
mol1772	CC1CC2(CC3(CCN3)CN2)C1=O	10	0	0	0	0	0	0	0	2	1	0	13	1	1	0	13	0	0	0	4	3	2	2	0	0	2	0	0	0	7	2	2	0	2	1	0	0	0	0	0	2	0	4.02
mol2315	N=CN1C(=N)CCC(NC1=S)C=O	7	0	0	0	0	1	0	2	2	1	0	13	2	4	0	7	0	0	2	6	5	3	3	0	0	4	2	0	0	3	4	0	0	0	0	0	1	0	0	0	0	0	4.02
mol2419	CCC1NC(CN)C(C=C)=C1C	10	0	0	0	0	0	0	1	1	0	0	12	6	1	0	4	1	0	3	2	2	3	2	0	0	4	3	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	4.02
mol2479	CNC(=S)N(OC(C)(C)C=O)C=C	8	0	0	0	0	1	0	2	0	2	0	13	9	3	0	0	0	0	4	6	4	1	1	0	0	6	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02
mol2487	CC(=O)C1=CC2C=CC11C=NN=C21	10	0	0	0	0	0	0	0	2	1	0	13	2	1	0	8	4	0	1	4	3	0	0	0	0	2	0	1	0	6	3	1	0	0	3	0	0	0	0	0	3	2	4.02
mol2525	CN(C)CC1CCNC(=O)C(=N)N1	8	0	0	0	0	0	0	2	2	1	0	13	4	2	0	7	0	0	2	6	5	3	3	0	0	4	1	1	0	4	3	0	0	0	0	0	1	0	0	0	0	0	4.02
mol3031	CC1(CCC2=C(N)CNN=C12)C#N	9	0	0	0	0	0	0	2	2	0	0	13	3	0	1	8	2	0	0	4	4	3	2	0	0	3	1	0	0	5	3	1	0	0	1	1	0	0	0	0	2	1	4.02
mol3161	CC1OCC2(C)CN(C=C12)C(N)=S	9	0	0	0	0	1	0	1	1	0	1	13	4	1	0	8	1	0	0	4	3	2	1	0	0	4	0	1	0	4	3	1	0	0	2	0	0	0	0	0	2	1	4.02
mol3227	CCN(C(=O)CO)C(=NNC)C#C	8	0	0	0	0	0	0	3	0	2	0	13	9	2	1	0	0	0	3	7	5	2	2	0	0	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02
mol3345	CCC1=NC=CN=C1OC=CC	9	0	0	0	0	0	0	0	2	1	0	12	5	1	0	3	3	0	3	4	3	0	0	0	0	2	4	0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	4.02
mol3350	CN(C)C1(C)CN(C1)C=CC(C)=O	10	0	0	0	0	0	0	1	1	1	0	13	7	2	0	4	0	0	3	4	3	0	0	0	0	5	2	2	0	2	1	1	0	1	0	0	0	0	0	0	0	0	4.02
mol3576	CCN1C(C)C(O)C1CC(O)C=O	9	0	0	0	0	0	0	0	1	3	0	13	8	1	0	4	0	0	4	7	4	2	2	0	0	5	3	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	4.02
mol3593	CC1CN=CN(O)CC2NCC1=C2	9	0	0	0	0	0	0	0	3	1	0	13	2	0	0	10	2	0	0	5	4	2	2	0	0	2	0	0	0	7	4	0	0	0	1	0	0	0	1	0	3	2	4.02
mol3628	CCC(=C)C1=C(Cl)C(O)=C(N)N1	8	0	1	0	0	0	0	1	1	1	0	12	6	1	0	3	2	0	2	4	3	4	3	0	0	5	1	1	0	1	4	0	0	0	1	0	0	0	0	0	0	0	4.02
mol3713	CC1CC1OC1CC(N)C(=C)C=C1	11	0	0	0	0	0	0	1	0	1	0	13	4	1	0	8	1	0	2	3	2	2	1	0	0	3	1	0	0	4	5	0	1	0	0	1	0	0	0	0	0	0	4.02
mol3931	CC(C=O)C1=NOCC(C)COC1	9	0	0	0	0	0	0	0	1	1	2	13	4	1	0	7	1	0	2	7	4	0	0	0	0	3	1	1	0	6	2	0	0	0	0	0	0	1	0	0	0	0	4.02
mol4339	CN=C1CC(NC=N)C(=C)N1C=O	8	0	0	0	0	0	0	3	1	1	0	13	4	4	0	5	0	0	3	6	5	2	2	0	0	4	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	4.02
mol4426	CC1=C2OC=C(OC=C)N2C(O)=C1	9	0	0	0	0	0	0	0	1	2	1	13	4	1	0	5	4	0	2	7	4	1	1	0	0	3	2	0	0	3	5	0	0	0	2	0	0	0	0	0	2	1	4.02
mol4525	CN=C1SC(C)=CN1C(=O)CC#N	8	0	0	0	0	1	0	2	1	1	0	13	5	2	1	3	2	0	1	5	4	0	0	0	0	4	3	1	0	2	3	0	0	0	1	0	0	0	0	0	0	0	4.02
mol4530	CC1C(=C)C(=C)CC2OC=CC12N	11	0	0	0	0	0	0	1	0	0	1	13	2	2	0	9	1	0	0	3	2	2	1	0	0	4	0	0	0	4	4	1	0	0	1	1	0	0	0	0	2	1	4.02
mol4578	CN1C2COC=C2CC(=O)C1C=C	10	0	0	0	0	0	0	0	1	1	1	13	2	2	0	9	1	0	1	5	3	0	0	0	0	3	1	0	0	4	5	0	0	0	1	1	0	0	0	0	2	1	4.02
mol33	CNCC1(COC2(CC2C)O1)C=O	9	0	0	0	0	0	0	1	0	1	2	13	5	1	0	8	0	0	3	7	4	1	1	0	0	3	3	0	0	4	1	2	1	0	1	0	0	0	0	0	1	0	4.01
mol124	C1C2C3N=CNC33CC3NC=NN12	8	0	0	0	0	0	0	0	5	0	0	13	0	0	0	14	2	0	0	5	5	2	2	0	0	0	0	0	0	8	4	1	2	0	1	0	0	1	0	0	5	3	4.01
mol209	CC1C2=NN=CN=C2CCC1(C)O	9	0	0	0	0	0	0	0	3	1	0	13	3	0	0	8	3	0	0	5	4	1	1	0	0	3	0	0	0	6	3	1	0	0	0	2	0	0	0	0	2	1	4.01
mol488	CN=C1CC(N)=CC(=O)N=CN1C	8	0	0	0	0	0	0	2	2	1	0	13	3	2	0	6	2	0	0	6	5	2	1	0	0	4	1	0	0	4	4	0	0	0	0	0	0	1	0	0	0	0	4.01
mol914	CNC1C=NOC(C=CC=C)C1O	9	0	0	0	0	0	0	1	1	1	1	13	5	2	0	5	1	0	3	6	4	2	2	0	0	3	4	0	0	3	3	0	0	0	0	1	0	0	0	0	0	0	4.01
mol1016	C=C(C#N)C1=CC2=C(CNC2)C=N1	10	0	0	0	0	0	0	1	2	0	0	13	2	1	1	7	3	0	1	3	3	1	1	0	0	2	1	1	0	6	3	0	0	0	1	1	0	0	0	0	2	1	4.01
mol1091	N=C1C=C2CCC3C(C#N)C3C2=N1	10	0	0	0	0	0	0	2	1	0	0	13	1	1	1	10	2	0	0	3	3	1	1	0	0	2	1	0	0	4	6	0	1	0	1	1	0	0	0	0	4	2	4.01
mol1236	CC1C(=C)CC(C(=C)C2CN2)C1=O	11	0	0	0	0	0	0	0	1	1	0	13	3	3	0	8	0	0	2	3	2	1	1	0	0	4	0	1	0	3	5	0	1	0	1	0	0	0	0	0	0	0	4.01
mol1312	NCCC1CC2C=CC3=CCC1C23	12	0	0	0	0	0	0	1	0	0	0	13	3	0	0	10	2	0	2	1	1	2	1	0	0	1	2	0	0	5	5	0	0	0	3	0	0	0	0	0	4	3	4.01
mol1605	C=CC1=NNC(=O)OC(C=C)=NO1	7	0	0	0	0	0	0	0	3	1	2	13	2	3	0	4	4	0	2	9	6	1	1	0	0	3	2	0	0	5	3	0	0	0	0	0	0	1	0	0	0	0	4.01
mol2046	CC(C=NO)C12CC1CC(=C)C2=O	10	0	0	0	0	0	0	1	0	2	0	13	4	3	0	7	0	0	2	5	3	1	1	0	0	4	2	1	0	2	3	1	1	0	1	0	0	0	0	0	2	1	4.01
mol2085	CC12OCC=C1N(N=C2)C(=O)NO	7	0	0	0	0	0	0	1	2	2	1	13	4	1	0	7	2	0	0	9	6	2	2	0	0	3	1	1	0	5	2	1	0	0	2	0	0	0	0	0	2	1	4.01
mol2190	CN1C2C(O)C3C1C(=O)C2N3N=C	8	0	0	0	0	0	0	1	2	2	0	13	3	2	0	10	0	0	1	7	5	1	1	0	0	4	1	0	0	0	8	0	0	0	4	0	0	0	0	0	8	10	4.01
mol2272	CC1(CO)C2=CSC=C2C1(O)C=O	9	0	0	0	0	1	0	0	0	3	0	13	5	1	0	6	2	0	2	6	3	2	2	0	0	4	2	0	0	3	2	2	0	1	1	0	0	0	0	0	2	1	4.01
mol2563	CN1C2CC(OC2C=O)C1C=O	8	0	0	0	0	0	0	0	1	2	1	12	3	2	0	8	0	0	2	7	4	0	0	0	0	3	2	0	0	2	5	0	0	0	2	0	0	0	0	0	3	2	4.01
mol2747	CC1C(=O)N2C1=C(O)C1=NSC=C21	8	0	0	0	0	1	0	0	2	2	0	13	2	1	0	8	4	0	0	6	4	1	1	0	0	3	0	0	0	3	7	0	0	1	2	0	0	0	0	0	4	2	4.01
mol3074	COC1=CC(C#N)C(C1)=CC=C	10	0	0	0	0	0	0	1	0	1	0	12	4	2	1	4	1	0	2	3	2	0	0	0	0	3	4	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	4.01
mol3363	C=CCCNN=C1CC=CNC1=N	9	0	0	0	0	0	0	3	1	0	0	13	4	3	0	5	1	0	4	4	4	3	3	0	0	2	5	0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	4.01
mol3401	NC(=O)C1=C(SC(O)=C1)C1CN1	7	0	0	0	0	1	0	1	1	2	0	12	4	1	0	6	2	0	2	6	4	4	3	0	0	3	0	1	0	4	4	0	1	0	1	0	0	0	0	0	0	0	4.01
mol3702	CCC1=C(C)COC1C#CC=NO	10	0	0	0	0	0	0	1	0	1	1	13	6	1	1	4	1	0	1	5	3	1	1	0	0	3	5	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	4.01
mol3992	CC(=O)C(=NO)C1CCC1O	7	0	0	0	0	0	0	1	0	3	0	11	5	2	0	4	0	0	2	7	4	2	2	0	0	4	1	2	0	2	2	0	0	1	0	0	0	0	0	0	0	0	4.01
mol4105	CCC(N)C1=C(C)C(OC1)=COC	10	0	0	0	0	0	0	1	0	1	1	13	7	1	0	4	1	0	3	5	3	2	1	0	0	4	3	1	0	2	3	0	0	0	1	0	0	0	0	0	0	0	4.01
mol4170	CC12CCNC(COC1)C(C=C)=C2	11	0	0	0	0	0	0	0	1	0	1	13	2	1	0	10	1	0	1	3	2	1	1	0	0	2	1	0	0	7	2	1	0	0	0	0	2	0	0	0	4	3	4.01
mol4444	CNCC1CON=C(C=CC)N1C	9	0	0	0	0	0	0	1	2	0	1	13	6	1	0	5	1	0	3	5	4	1	1	0	0	3	4	0	0	3	3	0	0	0	0	1	0	0	0	0	0	0	4.01
mol4500	CC1=CC2=C(C)OC(N)=C2C1N	9	0	0	0	0	0	0	2	0	0	1	12	4	0	0	6	3	0	0	4	3	4	2	0	0	4	0	0	0	2	6	0	0	0	2	0	0	0	0	0	2	1	4.01
mol4615	CC=CC#CC(CN)C1=CSN=C1	10	0	0	0	0	1	0	1	1	0	0	13	6	1	1	3	2	0	2	2	2	2	1	0	0	2	5	1	0	4	1	0	0	0	1	0	0	0	0	0	0	0	4.01
mol210	C=CC=C1C(NC(=N)C1C=O)C#C	10	0	0	0	0	0	0	1	1	1	0	13	3	4	1	5	0	0	2	4	3	2	2	0	0	4	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	3.99
mol429	CC1=CC(C)(CO1)C#CC=NO	9	0	0	0	0	0	0	1	0	1	1	12	5	1	1	4	1	0	0	5	3	1	1	0	0	3	4	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	3.99
mol448	CNS(=O)(=O)C(CC=C)C(=C)C=O	8	0	0	0	0	1	0	1	0	3	0	13	7	5	0	0	0	0	6	7	4	1	1	0	0	6	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99
mol593	C=CC1=NNCC(=C)CC2OC12	9	0	0	0	0	0	0	0	2	0	1	12	1	2	0	9	1	0	1	4	3	1	1	0	0	2	1	0	0	5	4	0	1	0	0	0	0	1	0	0	2	1	3.99
mol686	CC1C=CC2(CN12)C(=O)C=C(C)N	10	0	0	0	0	0	0	1	1	1	0	13	5	2	0	6	1	0	2	4	3	2	1	0	0	4	1	2	0	3	2	1	1	0	1	0	0	0	0	0	2	1	3.99
mol829	CC1C(CO)C=C2C=NOC(=O)C12	9	0	0	0	0	0	0	0	1	2	1	13	3	1	0	8	2	0	1	7	4	1	1	0	0	3	1	0	0	4	5	0	0	0	1	1	0	0	0	0	2	1	3.99
mol956	CC1ON=CC2=C(COCC2)C1N	9	0	0	0	0	0	0	1	1	0	2	13	2	0	0	10	2	0	0	6	4	2	1	0	0	2	0	0	0	7	4	0	0	0	0	1	1	0	0	0	2	1	3.99
mol961	CCC1=C(C=NN)C(O)=C(C)N1O	8	0	0	0	0	0	0	2	1	2	0	13	7	1	0	3	2	0	2	7	5	4	3	0	0	5	3	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	3.99
mol1019	C=COCC1NC(=O)C2(CC2)C1=O	9	0	0	0	0	0	0	0	1	3	0	13	3	3	0	8	0	0	3	7	4	1	1	0	0	3	3	0	0	3	3	1	1	0	1	0	0	0	0	0	1	0	3.99
mol1050	CCC(C(C)C)=C1C=CCNC1=O	11	0	0	0	0	0	0	0	1	1	0	13	5	2	0	5	1	0	2	3	2	1	1	0	0	4	1	2	0	4	2	0	0	0	0	1	0	0	0	0	0	0	3.99
mol1103	CC12C(O)C(CO)C1NN=C2C=O	8	0	0	0	0	0	0	0	2	3	0	13	5	1	0	7	1	0	2	8	5	3	3	0	0	4	2	0	0	2	4	1	0	1	1	0	0	0	0	0	2	1	3.99
mol1232	CC(C=C(C)C1=CC=NO1)N1CC1	10	0	0	0	0	0	0	0	2	0	1	13	5	1	0	6	2	0	3	4	3	0	0	0	0	2	1	2	0	6	2	0	1	0	1	0	0	0	0	0	0	0	3.99
mol1258	NCCCCN=C1ONC=C1N	7	0	0	0	0	0	0	3	1	0	1	12	6	1	0	3	2	0	4	6	5	5	3	0	0	2	5	0	0	3	2	0	0	0	1	0	0	0	0	0	0	0	3.99
mol1265	CNCC1CN2CC2C=CC=C1	10	0	0	0	0	0	0	1	1	0	0	12	3	0	0	8	2	0	2	2	2	1	1	0	0	1	2	0	0	6	3	0	1	0	0	0	0	1	0	0	2	1	3.99
mol1297	CC1OC=CC(=C1)C(=C)CC#C	11	0	0	0	0	0	0	0	0	0	1	12	4	1	1	4	2	0	2	2	1	0	0	0	0	3	2	1	0	4	2	0	0	0	0	1	0	0	0	0	0	0	3.99
mol1406	CC12CNC1(CC#N)C(C=O)=NO2	8	0	0	0	0	0	0	1	2	1	1	13	4	1	1	7	1	0	2	7	5	1	1	0	0	3	3	0	0	4	1	2	0	1	1	0	0	0	0	0	2	1	3.99
mol1608	CCC12C(C)C1NC(=N)C=C2C#N	10	0	0	0	0	0	0	2	1	0	0	13	4	1	1	7	1	0	1	3	3	2	2	0	0	4	2	0	0	2	4	1	1	0	0	1	0	0	0	0	2	1	3.99
